id,name,city,neighborhood,street,street_number,sport_type,is_free,phone,email,description,latitude,longitude,features,photo_urls,rating
689b07a39b17ab014cfd276d,מגרש כדורסל - ברושים - מ"מ,ירושלים,עין כרם,המעיין,2,כדורסל,false,02-6415741,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2855,ספורטק דרום - מגרש כדורגל דשא טבעי,Other City,שכ' עזרא,תשרי 87,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd2773,אולם התעמלות - חט"ב אולפנא תורנית לאומנויות,ירושלים,מרכז העיר,הלל,30,כדורסל,false,02-6246740,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2902,ביה"ס אורט גאולה,Other City,,גאולה,30,כדורסל,false,03-7253838,mandlawy_m@mail.tel-aviv.gov.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27c0,אולם ספורט  -  פת - בי''ס,ירושלים,פת,בעהם אריה,2,כדורסל,false,02-6791204,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd27d6,מגרש כדורגל -ביתר,ירושלים,בית וגן,בית וגן,1,כדורסל,true,02-6536868,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd27ed,מגרש קטרגל  -  מרכז הנוער בית אלישבע -בי''ס,ירושלים,קטמון הישנה,אלעזר המודעי,7,כדורסל,true,02-5635880,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd280a,מגרש משולב - בי"ס אלתורי בנות,ירושלים,מזרח ירושלים,א טור,1,כדורגל,true,02-6724963,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd286e,ספורטק צפון - מגרש כדורגל ללא סימון,Other City,כוכב הצפון,שד' רוקח,,כדורסל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd27e2,מגרש משולב - בי"ס כי"ח לחרשים מ"מ,ירושלים,קריית יובל,בורוכוב,7,כדורגל,false,02-6417828,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28fc,מכבי ת"א - מגרש כדורגל 149X70,Other City,קרית שלום,דרך בן צבי,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd25ac,רמב"ם,חיפה,נווה שאנן,ציון,7,כדורסל,false,04-8233770,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd258a,עירוני א' - אולם שמאלי,חיפה,קריית אליעזר,תל אביב,27,כדורסל,false,04-,Shmulikz@haifa.muni.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25a0,בי"ס בן גוריון,חיפה,,קרן היסוד,33,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2602,ליאובק יסודי,חיפה,הדר עליון,גולומב,4,כדורסל,false,04-8522644,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd272b,אולם כדורסל  -  מנהל קהילתי רוממה,ירושלים,רוממה,זכרון יעקב,5,כדורסל,false,02-5302727,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd26b0,מגרש כללי  -  תלפיות מזרח - בי''ס ממ''ד,ירושלים,תלפיות,קדושי בבל,22,כדורסל,false,02-6714797,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26c6,אולם התעמלות  -  מתנ''ס תלפיות מזרח,ירושלים,תלפיות,עולי הגרדום,13,כדורסל,false,02-6732877,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2730,מגרש כדורסל  -  גילה עירוני י''ז - בי''ס,ירושלים,גילה,ורדינון,21,כדורסל,true,02-6764166,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd273b,אולם ספורט -  פסגת דוד - בי''ס ע''ש הרב דוד,ירושלים,פסגת זאב,השישה עשר,34,כדורסל,false,02-5830047,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2610,רמת אלון,חיפה,רמת אלון,אליעזר אלתר,32,כדורסל,false,04-8123546,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2618,אביגדור המאירי,חיפה,,אביגדור המאירי,27,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd258f,בי"ס אחוזה-זכרון יוסף,חיפה,אחוזה,שד' סיני,13,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25b2,הרצל,חיפה,כרמליה,צדקיהו,6,כדורסל,false,04-8383754,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2680,"מגרש כללי - בית יעקב, אוהל רחל",ירושלים,רמות אלון,רקנטי אברהם,345,כדורסל,false,02-5863083,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd269b,מגרש משולב  -  סלוואן - בי''ס לבנים,ירושלים,מזרח ירושלים,ראס אל עמוד,1,כדורגל,true,02-6284340,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26c8,מגרש משולב  -  סילוואן בנים,ירושלים,מזרח ירושלים,סילוואן,1,כדורגל,true,02-6284564,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2705,מגרש משולב  -  חורב - בי''ס ממ''ד,ירושלים,קטמון הישנה,כובשי קטמון,15,כדורגל,true,02-5635275,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2733,מגרש דשא סינטטי  -  מנהל קהילתי גילה - עדי יפה,ירושלים,גילה,ורדינון,14,כדורסל,true,02-6461111,,מגרש שחבק דשא סינטטי,,,,,
689b07a39b17ab014cfd26b9,מגרש כדורסל  -  ספורטכל תלפיות מזרח - ארמון הנציב,ירושלים,ארמון הנציב,פיינשטיין,,כדורסל,true,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26c4,מגרש קטרגל  -  עיסוויה - בי''ס לבנים,ירושלים,מזרח ירושלים,עיסוויה,1,כדורסל,false,02-5819322,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26da,אולם כדורסל - בי"ס בית הכרם,ירושלים,"בית הכרם, י. נוף",מעגל בית המדרש,8,כדורסל,false,02-6512155,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26e5,מגרש קטרגל  -  גילה א' - בי''ס,ירושלים,גילה,מבוא נטף,4,כדורסל,false,02-6763959,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd27c8,מגרש כדורסל - בי"ס איברהימיה קולג,ירושלים,מזרח ירושלים,בן עדיה שמואל,1,כדורסל,true,02-6282098,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd28cd,אוניברסיטת ת"א,Other City,,חיים לבנון,,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2844, מגרש כדורסל - בית ספר אוולינה דה רוטשילד,ירושלים,,אוסישקין,38,כדורסל,false,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2834, מגרש משולב - בי''ס אהבת ישראל,ירושלים,,מעוז,1,כדורגל,false,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28e7,מיתחמי כדורעף חופים,Other City,חוף גורדון,הירקון,,כדורסל,true,37240342,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd27dc,מגרש כדורגל  -  מכללת בזק - בי''ס,ירושלים,גבעת רם,בזק בצלאל,1,כדורסל,true,,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd2765,מגרש משולב  -  לוריא - בי''ס,ירושלים,רסקו,הפלמח,79,כדורגל,false,02-5632672,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2791,מגרש משולב - בית נוער לזרוס,ירושלים,תלפיות,דרך חברון,134,כדורגל,true,02-6732626,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd27b2,טניס - אוניברסיטה העברית גבעת רם,ירושלים,גבעת רם,גבעת רם,1,טניס,true,02-6585512,,מגרש טניס,,,,,
689b07a39b17ab014cfd25b1,צה"ל 16,חיפה,קריית אליעזר,צה"ל,16,כדורגל,false,04-8520527,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd273a,מגרש משולב  -  יפה נוף - בי''ס,ירושלים,יפה נוף,התומר,5,כדורגל,true,02-6415244,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2594,מכבי הר הכרמל,חיפה,,ביכורים,27,טניס,true,,Shmulikz@haifa.muni.il,מגרש טניס,,,,,
689b07a39b17ab014cfd268e,מגרש כדורסל - סליגסברג,ירושלים,ארמון הנציב,רזיאל דוד,29,כדורסל,true,02-6732874,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd266d,אולם כללי  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורסל,false,02-6423710,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2598,הריאלי העברי - בית בירם,חיפה,כרמל,שד' אבא חושי,15,כדורסל,false,04-8668115,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd26e0,מגרש משולב  -  מוריה - מרכז דתי טכנולוגי,ירושלים,מרכז העיר,מלכי ישראל,36,כדורגל,true,02-5380215,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25aa,צ'רניאבסקי,חיפה,,צ'רניאבסקי,5,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd266e,אולם כללי  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורסל,false,02-6423710,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2674,מגרש כדורסל  -  זיו - בי''ס מקיף,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,37,כדורסל,true,02-6411725,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26b5,מגרש משולב  -  רמות ד -בי''ס,ירושלים,רמות אלון,צונדק,26,כדורגל,true,02-5866855,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2649,מגרש כדורגל  -  ספורטכל שיח גראח,ירושלים,מזרח ירושלים,שיח גראח,1,כדורסל,true,02-5321951,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd26c3,מגרש כדורסל  -  עיסוויה - בי''ס לבנים,ירושלים,מזרח ירושלים,עיסוויה,1,כדורסל,false,02-5819322,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26d0,אולם משולב  -  מנהל קהילתי גבעת שאול,ירושלים,גבעת שאול,נגארה ישראל,27,כדורסל,false,02-6527507,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd26f0,אולם התעמלות - בית נוער נחלאות,ירושלים,נחלאות,לוד,20,כדורסל,false,02-6241566,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25a5,בי"ס דינור,חיפה,נו"ש,קליבנוב,20,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26c2,מגרש משולב  -  כרמלי - אדם,ירושלים,המושבה הגרמנית,עמק רפאים,22,כדורגל,true,02-5632763,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd27b1,סקווש - אוניברסיטה העברית גבעת רם,ירושלים,גבעת רם,גבעת רם,1,כדורסל,false,02-6585512,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd275a,מגרש כדורסל  -  הגמנסיה העברית - בירושלים,ירושלים,רחביה,הקרן הקיימת,14,כדורסל,true,02-5635287,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd276e,מגרש משולב  -  עין כרם - מנהל קהילתי,ירושלים,עין כרם,המעיין,2,כדורגל,true,02-6419326,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28a0,ביה"ס החשמונאים,Other City,,עירית,19,כדורסל,false,6478459,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd28ce,מרכז קהילתי רמת אביב,Other City,,חיים לבנון,37,כדורסל,false,6418782,ramata-r@bezeqint.net,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2771,מגרש משולב  -  מרכז תקוותינו,ירושלים,רוממה,המג,5,כדורגל,true,02-5372036,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd277c,אולם התעמלות  -  מועדון ויצ"ו בית הכרם,ירושלים,"בית הכרם, י. נוף",החלוץ,47,כדורסל,false,02-6515582,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2781,מגרש כללי - אורט מינקוף,ירושלים,מלחה,הדישון,25,כדורגל,false,02-6796942,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd27d4,מגרש משולב - מועדון בית חנינא,ירושלים,מזרח ירושלים,בית חנינה חדשה,1,כדורגל,true,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd27da,אולם כללי  -  מכללת בזק - בי''ס,ירושלים,גבעת רם,בזק בצלאל,1,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd267b,מגרש משולב  -  מנהל קהילתי מוסררה - מורשה,ירושלים,מוסררה,שבטי ישראל,22,כדורגל,true,02-6276611,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2713,אולם התעמלות  -  תדהר - ממ''ד,ירושלים,קטמון,יוסי בן יועזר,24,כדורסל,false,02-6787805,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2714,מגרש כדורסל  -  תדהר - ממ''ד,ירושלים,קטמון,יוסי בן יועזר,24,כדורסל,false,02-6787805,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd266c,אולם כללי  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורסל,false,02-6423710,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26c0,מגרש כללי  -  כרמלי - אדם,ירושלים,המושבה הגרמנית,עמק רפאים,22,כדורסל,false,02-5632763,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2666,מגרש משולב  -  נווה יעקב המאוחד בי''ס,ירושלים,נווה יעקב,שדרות נוה יעקב,36,כדורגל,true,02-5833624,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25d5,גורדון,חיפה,קריית חיים,זלמן ארן,43,כדורסל,false,04-8731814,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2630,אולם כללי  -  רמת שרת - מנשה אלישר,ירושלים,רמת שרת,שרת משה,1,כדורסל,false,02-6432840,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26d6,"אולם התעמלות - בית יעקב, סנהדריה",ירושלים,סנהדריה,מעגלי הרים לוין,25,כדורסל,false,02-5818208,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd270d,מגרש קטרגל  -  התיכון לאומניות - בי''ס,ירושלים,טלביה,יצחק אלחנן,4,כדורגל,false,02-5619752,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2606,ברל כצנלסון,חיפה,,ברל כצנלסון,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd263e,אולם כללי  -  תת זוועהיל,ירושלים,שמואל הנביא,שמואל הנביא,26,כדורסל,false,02-5823013,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd271a,טניס - תיכון עיוני ומכללה טכנולוגית ע''ש דנמרק,ירושלים,קטמון,יהודה הנשיא,26,טניס,true,02-6788422,,מגרש טניס,,,,,
689b07a39b17ab014cfd25c5,בי"ס דוד ילין,חיפה,מרכז הכרמל,מגידו,7,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd263b,מגרש כדורסל  -  רשידיה - בי''ס,ירושלים,הרובע המוסלמי,שער הפרחים,7,כדורסל,false,02-6283206,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26a4,מגרש כדורגל - בי"ס גאולים א',ירושלים,בקעה,קיבוץ גלויות,4,כדורסל,true,02-6733879,,מגרש כדורגל – 45X90 מ',,,,,
